DOIs,api_add,times_cited,recent_citations,highly_cited_1,highly_cited_5,highly_cited_10,relative_citation_ratio,field_citation_ratio,license
10.1002/chin.199952189,"{'doi': '10.1002/chin.199952189', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.13078/jksrs.04010,"{'doi': '10.13078/jksrs.04010', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1093/oseo/instance.00108681,"{'doi': '10.1093/oseo/instance.00108681', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.5935/0004-2749.19950025,"{'doi': '10.5935/0004-2749.19950025', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1136/bjsports-2014-093494.268,"{'doi': '10.1136/bjsports-2014-093494.268', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/978-94-017-2388-6_14,"{'doi': '10.1007/978-94-017-2388-6_14', 'times_cited': 22, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",22.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1136/bmj.a410,"{'doi': '10.1136/bmj.a410', 'times_cited': 1, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",1.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1093/frebul/13.46.21,"{'doi': '10.1093/frebul/13.46.21', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/978-1-349-16022-8_32,"{'doi': '10.1007/978-1-349-16022-8_32', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2307/j.ctvh1djzf.27,,,,,,,,,
10.6009/jjrt.kj00003108644,"{'doi': '10.6009/jjrt.kj00003108644', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/978-90-481-2967-6_19,"{'doi': '10.1007/978-90-481-2967-6_19', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1134/s2079059716030114,"{'doi': '10.1134/s2079059716030114', 'times_cited': 3, 'recent_citations': 3, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.9, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",3.0,3.0,False,False,False,,0.9,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1002/esp.v8:6,,,,,,,,,
10.1083/jcb.1933iti2,"{'doi': '10.1083/jcb.1933iti2', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1080/03612759.1994.9948863,"{'doi': '10.1080/03612759.1994.9948863', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.3852/mycologia.99.6.924,"{'doi': '10.3852/mycologia.99.6.924', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.0, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,0.0,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1097/00132586-199004000-00045,"{'doi': '10.1097/00132586-199004000-00045', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1063/1.859950,"{'doi': '10.1063/1.859950', 'times_cited': 5, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",5.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/s11748-013-0354-x,"{'doi': '10.1007/s11748-013-0354-x', 'times_cited': 2, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.24, 'field_citation_ratio': 0.8, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",2.0,0.0,False,False,False,0.24,0.8,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1163/9789047407256_010,,,,,,,,,
10.1016/s0169-409x(00)00098-3,"{'doi': '10.1016/s0169-409x(00)00098-3', 'times_cited': 42, 'recent_citations': 8, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.0, 'field_citation_ratio': 5.93, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",42.0,8.0,False,False,False,1.0,5.93,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf01432835,"{'doi': '10.1007/bf01432835', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf02296575,"{'doi': '10.1007/bf02296575', 'times_cited': 1, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",1.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2172/6745499,,,,,,,,,
10.3382/ps.2013-03519,"{'doi': '10.3382/ps.2013-03519', 'times_cited': 3, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.06, 'field_citation_ratio': 0.4, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",3.0,1.0,False,False,False,0.06,0.4,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2307/j.ctt3fgpxp.5,,,,,,,,,
10.1016/s0026-2714(97)87748-7,"{'doi': '10.1016/s0026-2714(97)87748-7', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1001/jama.284.11.1371-jha00009-2-1,"{'doi': '10.1001/jama.284.11.1371-jha00009-2-1', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1371/journal.pone.0107441.g003,,,,,,,,,
10.1002/chin.199709315,"{'doi': '10.1002/chin.199709315', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1163/9789004337862_lgbo_com_011014,,,,,,,,,
10.1016/s0024-3795(01)00351-2,"{'doi': '10.1016/s0024-3795(01)00351-2', 'times_cited': 13, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",13.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1541/ieejpes1972.101.451,"{'doi': '10.1541/ieejpes1972.101.451', 'times_cited': 12, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",12.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1109/mfi.1994.398471,"{'doi': '10.1109/mfi.1994.398471', 'times_cited': 2, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",2.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1090/s0002-9939-1962-0143172-5,"{'doi': '10.1090/s0002-9939-1962-0143172-5', 'times_cited': 19, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",19.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1248/jhs1956.4.91,"{'doi': '10.1248/jhs1956.4.91', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1080/11263507809426610,"{'doi': '10.1080/11263507809426610', 'times_cited': 3, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",3.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.18470/1992-1098-2011-2-90-92,"{'doi': '10.18470/1992-1098-2011-2-90-92', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1111/1754-9485.12360,"{'doi': '10.1111/1754-9485.12360', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1017/9781108569392.027,,,,,,,,,
10.17851/1982-3053.7.12.33-57,"{'doi': '10.17851/1982-3053.7.12.33-57', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf02334195,"{'doi': '10.1007/bf02334195', 'times_cited': 35, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",35.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/s10534-010-9297-1,"{'doi': '10.1007/s10534-010-9297-1', 'times_cited': 93, 'recent_citations': 17, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 3.16, 'field_citation_ratio': 9.03, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",93.0,17.0,False,False,False,3.16,9.03,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1093/besa/8.1.49b,"{'doi': '10.1093/besa/8.1.49b', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1002/chin.200317087,"{'doi': '10.1002/chin.200317087', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.31107/2075-1990-2019-4-50-59,"{'doi': '10.31107/2075-1990-2019-4-50-59', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1016/s0003-4975(98)00081-2,"{'doi': '10.1016/s0003-4975(98)00081-2', 'times_cited': 30, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 1.48, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",30.0,1.0,False,False,False,1.48,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2307/2584073,,,,,,,,,
10.1016/j.ijdevneu.2009.08.005,"{'doi': '10.1016/j.ijdevneu.2009.08.005', 'times_cited': 81, 'recent_citations': 17, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 2.51, 'field_citation_ratio': 28.75, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",81.0,17.0,False,False,False,2.51,28.75,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1017/s0003598x00107847,"{'doi': '10.1017/s0003598x00107847', 'times_cited': 2, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",2.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
